"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	9143505	Unreliable
	"Mississippi"	"28"	"Male"	"M"	"Unintentional"	"1"	95	8615672	1.1
	"Mississippi"	"28"	"Male"	"M"	"Suicide"	"2"	1546	8615672	17.9
	"Mississippi"	"28"	"Male"	"M"	"Homicide"	"3"	2331	8615672	27.1
	"Mississippi"	"28"	"Male"	"M"	"Undetermined "	"4"	66	8615672	0.8
	"Mississippi"	"28"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	33	8615672	0.4
	"Mississippi"	"28"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	8615672	Unreliable
	"Missouri"	"29"	"Female"	"F"	"Unintentional"	"1"	Suppressed	18762702	Suppressed
	"Missouri"	"29"	"Female"	"F"	"Suicide"	"2"	596	18762702	3.2
	"Missouri"	"29"	"Female"	"F"	"Homicide"	"3"	640	18762702	3.4
	"Missouri"	"29"	"Female"	"F"	"Undetermined "	"4"	17	18762702	Unreliable
	"Missouri"	"29"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	18762702	Suppressed
	"Missouri"	"29"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	18762702	Unreliable
	"Missouri"	"29"	"Male"	"M"	"Unintentional"	"1"	102	18195026	0.6
	"Missouri"	"29"	"Male"	"M"	"Suicide"	"2"	3814	18195026	21.0
	"Missouri"	"29"	"Male"	"M"	"Homicide"	"3"	2900	18195026	15.9
	"Missouri"	"29"	"Male"	"M"	"Undetermined "	"4"	72	18195026	0.4
	"Missouri"	"29"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	64	18195026	0.4
	"Missouri"	"29"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	18195026	Unreliable
	"Montana"	"30"	"Female"	"F"	"Unintentional"	"1"	0	3251534	Unreliable
	"Montana"	"30"	"Female"	"F"	"Suicide"	"2"	163	3251534	5.0
	"Montana"	"30"	"Female"	"F"	"Homicide"	"3"	43	3251534	1.3
	"Montana"	"30"	"Female"	"F"	"Undetermined "	"4"	0	3251534	Unreliable
	"Montana"	"30"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	3251534	Suppressed
	"Montana"	"30"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	3251534	Unreliable
	"Montana"	"30"	"Male"	"M"	"Unintentional"	"1"	20	3320076	0.6
	"Montana"	"30"	"Male"	"M"	"Suicide"	"2"	1024	3320076	30.8
	"Montana"	"30"	"Male"	"M"	"Homicide"	"3"	133	3320076	4.0
	"Montana"	"30"	"Male"	"M"	"Undetermined "	"4"	16	3320076	Unreliable
	"Montana"	"30"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	34	3320076	1.0
	"Montana"	"30"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	3320076	Unreliable
	"Nebraska"	"31"	"Female"	"F"	"Unintentional"	"1"	Suppressed	5841362	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"Suicide"	"2"	81	5841362	1.4
	"Nebraska"	"31"	"Female"	"F"	"Homicide"	"3"	61	5841362	1.0
	"Nebraska"	"31"	"Female"	"F"	"Undetermined "	"4"	Suppressed	5841362	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	5841362	Suppressed
	"Nebraska"	"31"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	5841362	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"Unintentional"	"1"	29	5869860	0.5
	"Nebraska"	"31"	"Male"	"M"	"Suicide"	"2"	852	5869860	14.5
	"Nebraska"	"31"	"Male"	"M"	"Homicide"	"3"	181	5869860	3.1
	"Nebraska"	"31"	"Male"	"M"	"Undetermined "	"4"	14	5869860	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	18	5869860	Unreliable
	"Nebraska"	"31"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	5869860	Unreliable
	"Nevada"	"32"	"Female"	"F"	"Unintentional"	"1"	Suppressed	9333919	Suppressed
	"Nevada"	"32"	"Female"	"F"	"Suicide"	"2"	349	9333919	3.7
	"Nevada"	"32"	"Female"	"F"	"Homicide"	"3"	191	9333919	2.0
	"Nevada"	"32"	"Female"	"F"	"Undetermined "	"4"	14	9333919	Unreliable
	"Nevada"	"32"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	9333919	Suppressed
	"Nevada"	"32"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	9333919	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Unintentional"	"1"	15	9434827	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Suicide"	"2"	1996	9434827	21.2
	"Nevada"	"32"	"Male"	"M"	"Homicide"	"3"	797	9434827	8.4
	"Nevada"	"32"	"Male"	"M"	"Undetermined "	"4"	17	9434827	Unreliable
	"Nevada"	"32"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	68	9434827	0.7
	"Nevada"	"32"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	9434827	Unreliable
	"New Hampshire"	"33"	"Female"	"F"	"Unintentional"	"1"	0	4155034	Unreliable
	"New Hampshire"	"33"	"Female"	"F"	"Suicide"	"2"	98	4155034	2.4
	"New Hampshire"	"33"	"Female"	"F"	"Homicide"	"3"	29	4155034	0.7
	"New Hampshire"	"33"	"Female"	"F"	"Undetermined "	"4"	0	4155034	Unreliable
	"New Hampshire"	"33"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	4155034	Unreliable
	"New Hampshire"	"33"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	4155034	Unreliable
	"New Hampshire"	"33"	"Male"	"M"	"Unintentional"	"1"	Suppressed	4113687	Suppressed
	"New Hampshire"	"33"	"Male"	"M"	"Suicide"	"2"	654	4113687	15.9
	"New Hampshire"	"33"	"Male"	"M"	"Homicide"	"3"	50	4113687	1.2
	"New Hampshire"	"33"	"Male"	"M"	"Undetermined "	"4"	Suppressed	4113687	Suppressed
	"New Hampshire"	"33"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	22	4113687	0.5
	"New Hampshire"	"33"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	4113687	Unreliable
	"New Jersey"	"34"	"Female"	"F"	"Unintentional"	"1"	Suppressed	27757653	Suppressed
	"New Jersey"	"34"	"Female"	"F"	"Suicide"	"2"	99	27757653	0.4
	"New Jersey"	"34"	"Female"	"F"	"Homicide"	"3"	158	27757653	0.6
	"New Jersey"	"34"	"Female"	"F"	"Undetermined "	"4"	Suppressed	27757653	Suppressed
	"New Jersey"	"34"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	27757653	Unreliable
	"New Jersey"	"34"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	27757653	Unreliable
	"New Jersey"	"34"	"Male"	"M"	"Unintentional"	"1"	11	26735098	Unreliable
	"New Jersey"	"34"	"Male"	"M"	"Suicide"	"2"	1086	26735098	4.1
	"New Jersey"	"34"	"Male"	"M"	"Homicide"	"3"	1220	26735098	4.6
	"New Jersey"	"34"	"Male"	"M"	"Undetermined "	"4"	Suppressed	26735098	Suppressed
	"New Jersey"	"34"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	19	26735098	Unreliable
	"New Jersey"	"34"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	26735098	Unreliable
	"New Mexico"	"35"	"Female"	"F"	"Unintentional"	"1"	Suppressed	6368088	Suppressed
	"New Mexico"	"35"	"Female"	"F"	"Suicide"	"2"	232	6368088	3.6
	"New Mexico"	"35"	"Female"	"F"	"Homicide"	"3"	207	6368088	3.3
	"New Mexico"	"35"	"Female"	"F"	"Undetermined "	"4"	11	6368088	Unreliable
	"New Mexico"	"35"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	6368088	Suppressed
	"New Mexico"	"35"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	6368088	Unreliable
	"New Mexico"	"35"	"Male"	"M"	"Unintentional"	"1"	31	6274080	0.5
	"New Mexico"	"35"	"Male"	"M"	"Suicide"	"2"	1531	6274080	24.4
	"New Mexico"	"35"	"Male"	"M"	"Homicide"	"3"	902	6274080	14.4
	"New Mexico"	"35"	"Male"	"M"	"Undetermined "	"4"	32	6274080	0.5
	"New Mexico"	"35"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	112	6274080	1.8
	"New Mexico"	"35"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	6274080	Unreliable
	"New York"	"36"	"Female"	"F"	"Unintentional"	"1"	Suppressed	60212920	Suppressed
	"New York"	"36"	"Female"	"F"	"Suicide"	"2"	199	60212920	0.3
	"New York"	"36"	"Female"	"F"	"Homicide"	"3"	333	60212920	0.6
	"New York"	"36"	"Female"	"F"	"Undetermined "	"4"	Suppressed	60212920	Suppressed
	"New York"	"36"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	60212920	Suppressed
	"New York"	"36"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	60212920	Unreliable
	"New York"	"36"	"Male"	"M"	"Unintentional"	"1"	37	57203906	0.1
	"New York"	"36"	"Male"	"M"	"Suicide"	"2"	2585	57203906	4.5
	"New York"	"36"	"Male"	"M"	"Homicide"	"3"	2481	57203906	4.3
	"New York"	"36"	"Male"	"M"	"Undetermined "	"4"	16	57203906	Unreliable
	"New York"	"36"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	79	57203906	0.1
	"New York"	"36"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	57203906	Unreliable
	"North Carolina"	"37"	"Female"	"F"	"Unintentional"	"1"	33	32561840	0.1
	"North Carolina"	"37"	"Female"	"F"	"Suicide"	"2"	760	32561840	2.3
	"North Carolina"	"37"	"Female"	"F"	"Homicide"	"3"	692	32561840	2.1
	"North Carolina"	"37"	"Female"	"F"	"Undetermined "	"4"	21	32561840	0.1
	"North Carolina"	"37"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	32561840	Suppressed
	"North Carolina"	"37"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	32561840	Unreliable
	"North Carolina"	"37"	"Male"	"M"	"Unintentional"	"1"	175	30996313	0.6
	"North Carolina"	"37"	"Male"	"M"	"Suicide"	"2"	4681	30996313	15.1
	"North Carolina"	"37"	"Male"	"M"	"Homicide"	"3"	3440	30996313	11.1
	"North Carolina"	"37"	"Male"	"M"	"Undetermined "	"4"	52	30996313	0.2
	"North Carolina"	"37"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	126	30996313	0.4
	"North Carolina"	"37"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	30996313	Unreliable
	"North Dakota"	"38"	"Female"	"F"	"Unintentional"	"1"	Suppressed	2253426	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"Suicide"	"2"	61	2253426	2.7
	"North Dakota"	"38"	"Female"	"F"	"Homicide"	"3"	22	2253426	1.0
	"North Dakota"	"38"	"Female"	"F"	"Undetermined "	"4"	Suppressed	2253426	Suppressed
	"North Dakota"	"38"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	2253426	Unreliable
	"North Dakota"	"38"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	2253426	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"Unintentional"	"1"	14	2372157	Unreliable
	"North Dakota"	"38"	"Male"	"M"	"Suicide"	"2"	461	2372157	19.4
	"North Dakota"	"38"	"Male"	"M"	"Homicide"	"3"	72	2372157	3.0
	"North Dakota"	"38"	"Male"	"M"	"Undetermined "	"4"	Suppressed	2372157	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	Suppressed	2372157	Suppressed
	"North Dakota"	"38"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	2372157	Unreliable
	"Ohio"	"39"	"Female"	"F"	"Unintentional"	"1"	Suppressed	35765297	Suppressed
	"Ohio"	"39"	"Female"	"F"	"Suicide"	"2"	735	35765297	2.1
	"Ohio"	"39"	"Female"	"F"	"Homicide"	"3"	741	35765297	2.1
	"Ohio"	"39"	"Female"	"F"	"Undetermined "	"4"	22	35765297	0.1
	"Ohio"	"39"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	35765297	Suppressed
	"Ohio"	"39"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	35765297	Unreliable
	"Ohio"	"39"	"Male"	"M"	"Unintentional"	"1"	77	34628472	0.2
	"Ohio"	"39"	"Male"	"M"	"Suicide"	"2"	5186	34628472	15.0
	"Ohio"	"39"	"Male"	"M"	"Homicide"	"3"	3496	34628472	10.1
	"Ohio"	"39"	"Male"	"M"	"Undetermined "	"4"	58	34628472	0.2
	"Ohio"	"39"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	78	34628472	0.2
	"Ohio"	"39"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	34628472	Unreliable
	"Oklahoma"	"40"	"Female"	"F"	"Unintentional"	"1"	Suppressed	12050671	Suppressed
	"Oklahoma"	"40"	"Female"	"F"	"Suicide"	"2"	454	12050671	3.8
	"Oklahoma"	"40"	"Female"	"F"	"Homicide"	"3"	285	12050671	2.4
	"Oklahoma"	"40"	"Female"	"F"	"Undetermined "	"4"	17	12050671	Unreliable
	"Oklahoma"	"40"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	12050671	Unreliable
	"Oklahoma"	"40"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	12050671	Unreliable
	"Oklahoma"	"40"	"Male"	"M"	"Unintentional"	"1"	46	11890425	0.4
	"Oklahoma"	"40"	"Male"	"M"	"Suicide"	"2"	2685	11890425	22.6
	"Oklahoma"	"40"	"Male"	"M"	"Homicide"	"3"	1133	11890425	9.5
	"Oklahoma"	"40"	"Male"	"M"	"Undetermined "	"4"	48	11890425	0.4
	"Oklahoma"	"40"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	Suppressed	11890425	Suppressed
	"Oklahoma"	"40"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	11890425	Unreliable
	"Oregon"	"41"	"Female"	"F"	"Unintentional"	"1"	Suppressed	12756704	Suppressed
	"Oregon"	"41"	"Female"	"F"	"Suicide"	"2"	398	12756704	3.1
	"Oregon"	"41"	"Female"	"F"	"Homicide"	"3"	129	12756704	1.0
	"Oregon"	"41"	"Female"	"F"	"Undetermined "	"4"	Suppressed	12756704	Suppressed
	"Oregon"	"41"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	12756704	Unreliable
	"Oregon"	"41"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	12756704	Unreliable
	"Oregon"	"41"	"Male"	"M"	"Unintentional"	"1"	24	12612903	0.2
	"Oregon"	"41"	"Male"	"M"	"Suicide"	"2"	2420	12612903	19.2
	"Oregon"	"41"	"Male"	"M"	"Homicide"	"3"	560	12612903	4.4
	"Oregon"	"41"	"Male"	"M"	"Undetermined "	"4"	19	12612903	Unreliable
	"Oregon"	"41"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	85	12612903	0.7
	"Oregon"	"41"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	12612903	Unreliable
	"Pennsylvania"	"42"	"Female"	"F"	"Unintentional"	"1"	Suppressed	39278983	Suppressed
	"Pennsylvania"	"42"	"Female"	"F"	"Suicide"	"2"	691	39278983	1.8
	"Pennsylvania"	"42"	"Female"	"F"	"Homicide"	"3"	592	39278983	1.5
	"Pennsylvania"	"42"	"Female"	"F"	"Undetermined "	"4"	13	39278983	Unreliable
	"Pennsylvania"	"42"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	39278983	Suppressed
	"Pennsylvania"	"42"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	39278983	Unreliable
	"Pennsylvania"	"42"	"Male"	"M"	"Unintentional"	"1"	96	38011067	0.3
	"Pennsylvania"	"42"	"Male"	"M"	"Suicide"	"2"	5351	38011067	14.1
	"Pennsylvania"	"42"	"Male"	"M"	"Homicide"	"3"	3713	38011067	9.8
	"Pennsylvania"	"42"	"Male"	"M"	"Undetermined "	"4"	49	38011067	0.1
	"Pennsylvania"	"42"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	82	38011067	0.2
	"Pennsylvania"	"42"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	38011067	Unreliable
	"Rhode Island"	"44"	"Female"	"F"	"Unintentional"	"1"	0	3302993	Unreliable
	"Rhode Island"	"44"	"Female"	"F"	"Suicide"	"2"	20	3302993	0.6
	"Rhode Island"	"44"	"Female"	"F"	"Homicide"	"3"	23	3302993	0.7
	"Rhode Island"	"44"	"Female"	"F"	"Undetermined "	"4"	Suppressed	3302993	Suppressed
	"Rhode Island"	"44"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	3302993	Unreliable
	"Rhode Island"	"44"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	3302993	Unreliable
	"Rhode Island"	"44"	"Male"	"M"	"Unintentional"	"1"	Suppressed	3156114	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"Suicide"	"2"	163	3156114	5.2
	"Rhode Island"	"44"	"Male"	"M"	"Homicide"	"3"	83	3156114	2.6
	"Rhode Island"	"44"	"Male"	"M"	"Undetermined "	"4"	Suppressed	3156114	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	Suppressed	3156114	Suppressed
	"Rhode Island"	"44"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	3156114	Unreliable
	"South Carolina"	"45"	"Female"	"F"	"Unintentional"	"1"	15	16111027	Unreliable
	"South Carolina"	"45"	"Female"	"F"	"Suicide"	"2"	479	16111027	3.0
	"South Carolina"	"45"	"Female"	"F"	"Homicide"	"3"	464	16111027	2.9
	"South Carolina"	"45"	"Female"	"F"	"Undetermined "	"4"	10	16111027	Unreliable
	"South Carolina"	"45"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	16111027	Suppressed
	"South Carolina"	"45"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	16111027	Unreliable
	"South Carolina"	"45"	"Male"	"M"	"Unintentional"	"1"	95	15186748	0.6
	"South Carolina"	"45"	"Male"	"M"	"Suicide"	"2"	2760	15186748	18.2
	"South Carolina"	"45"	"Male"	"M"	"Homicide"	"3"	2395	15186748	15.8
	"South Carolina"	"45"	"Male"	"M"	"Undetermined "	"4"	40	15186748	0.3
	"South Carolina"	"45"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	38	15186748	0.3
	"South Carolina"	"45"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	15186748	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"Unintentional"	"1"	Suppressed	2656220	Suppressed
	"South Dakota"	"46"	"Female"	"F"	"Suicide"	"2"	60	2656220	2.3
	"South Dakota"	"46"	"Female"	"F"	"Homicide"	"3"	22	2656220	0.8
	"South Dakota"	"46"	"Female"	"F"	"Undetermined "	"4"	0	2656220	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	2656220	Unreliable
	"South Dakota"	"46"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	2656220	Unreliable
	"South Dakota"	"46"	"Male"	"M"	"Unintentional"	"1"	21	2727909	0.8
	"South Dakota"	"46"	"Male"	"M"	"Suicide"	"2"	503	2727909	18.4
	"South Dakota"	"46"	"Male"	"M"	"Homicide"	"3"	94	2727909	3.4
	"South Dakota"	"46"	"Male"	"M"	"Undetermined "	"4"	Suppressed	2727909	Suppressed
	"South Dakota"	"46"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	22	2727909	0.8
	"South Dakota"	"46"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	2727909	Unreliable
	"Tennessee"	"47"	"Female"	"F"	"Unintentional"	"1"	Suppressed	21268407	Suppressed
	"Tennessee"	"47"	"Female"	"F"	"Suicide"	"2"	762	21268407	3.6
	"Tennessee"	"47"	"Female"	"F"	"Homicide"	"3"	617	21268407	2.9
	"Tennessee"	"47"	"Female"	"F"	"Undetermined "	"4"	26	21268407	0.1
	"Tennessee"	"47"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	21268407	Suppressed
	"Tennessee"	"47"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	21268407	Unreliable
	"Tennessee"	"47"	"Male"	"M"	"Unintentional"	"1"	72	20370657	0.4
	"Tennessee"	"47"	"Male"	"M"	"Suicide"	"2"	3966	20370657	19.5
	"Tennessee"	"47"	"Male"	"M"	"Homicide"	"3"	3003	20370657	14.7
	"Tennessee"	"47"	"Male"	"M"	"Undetermined "	"4"	95	20370657	0.5
	"Tennessee"	"47"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	58	20370657	0.3
	"Tennessee"	"47"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	20370657	Unreliable
	"Texas"	"48"	"Female"	"F"	"Unintentional"	"1"	34	88903928	0.0
	"Texas"	"48"	"Female"	"F"	"Suicide"	"2"	2135	88903928	2.4
	"Texas"	"48"	"Female"	"F"	"Homicide"	"3"	1671	88903928	1.9
	"Texas"	"48"	"Female"	"F"	"Undetermined "	"4"	67	88903928	0.1
	"Texas"	"48"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	16	88903928	Unreliable
	"Texas"	"48"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	88903928	Unreliable
	"Texas"	"48"	"Male"	"M"	"Unintentional"	"1"	252	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Suicide"	"2"	12521	88215371	14.2
	"Texas"	"48"	"Male"	"M"	"Homicide"	"3"	7981	88215371	9.0
	"Texas"	"48"	"Male"	"M"	"Undetermined "	"4"	190	88215371	0.2
	"Texas"	"48"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	306	88215371	0.3
	"Texas"	"48"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	88215371	Unreliable
	"Utah"	"49"	"Female"	"F"	"Unintentional"	"1"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Suicide"	"2"	258	9770162	2.6
	"Utah"	"49"	"Female"	"F"	"Homicide"	"3"	81	9770162	0.8
	"Utah"	"49"	"Female"	"F"	"Undetermined "	"4"	Suppressed	9770162	Suppressed
	"Utah"	"49"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	9770162	Unreliable
	"Utah"	"49"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	9770162	Unreliable
	"Utah"	"49"	"Male"	"M"	"Unintentional"	"1"	12	9983289	Unreliable
	"Utah"	"49"	"Male"	"M"	"Suicide"	"2"	1909	9983289	19.1
	"Utah"	"49"	"Male"	"M"	"Homicide"	"3"	258	9983289	2.6
	"Utah"	"49"	"Male"	"M"	"Undetermined "	"4"	15	9983289	Unreliable
	"Utah"	"49"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	62	9983289	0.6
	"Utah"	"49"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	9983289	Unreliable
	"Vermont"	"50"	"Female"	"F"	"Unintentional"	"1"	0	1923862	Unreliable
	"Vermont"	"50"	"Female"	"F"	"Suicide"	"2"	37	1923862	1.9
	"Vermont"	"50"	"Female"	"F"	"Homicide"	"3"	15	1923862	Unreliable
	"Vermont"	"50"	"Female"	"F"	"Undetermined "	"4"	0	1923862	Unreliable
	"Vermont"	"50"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	1923862	Unreliable
	"Vermont"	"50"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	1923862	Unreliable
	"Vermont"	"50"	"Male"	"M"	"Unintentional"	"1"	0	1889871	Unreliable
	"Vermont"	"50"	"Male"	"M"	"Suicide"	"2"	372	1889871	19.7
	"Vermont"	"50"	"Male"	"M"	"Homicide"	"3"	41	1889871	2.2
	"Vermont"	"50"	"Male"	"M"	"Undetermined "	"4"	Suppressed	1889871	Suppressed
	"Vermont"	"50"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	Suppressed	1889871	Suppressed
	"Vermont"	"50"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	1889871	Unreliable
	"Virginia"	"51"	"Female"	"F"	"Unintentional"	"1"	Suppressed	26184606	Suppressed
	"Virginia"	"51"	"Female"	"F"	"Suicide"	"2"	561	26184606	2.1
	"Virginia"	"51"	"Female"	"F"	"Homicide"	"3"	435	26184606	1.7
	"Virginia"	"51"	"Female"	"F"	"Undetermined "	"4"	12	26184606	Unreliable
	"Virginia"	"51"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	26184606	Suppressed
	"Virginia"	"51"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	26184606	Unreliable
	"Virginia"	"51"	"Male"	"M"	"Unintentional"	"1"	57	25500752	0.2
	"Virginia"	"51"	"Male"	"M"	"Suicide"	"2"	3638	25500752	14.3
	"Virginia"	"51"	"Male"	"M"	"Homicide"	"3"	2217	25500752	8.7
	"Virginia"	"51"	"Male"	"M"	"Undetermined "	"4"	68	25500752	0.3
	"Virginia"	"51"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	40	25500752	0.2
	"Virginia"	"51"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	25500752	Unreliable
	"Washington"	"53"	"Female"	"F"	"Unintentional"	"1"	Suppressed	22985351	Suppressed
	"Washington"	"53"	"Female"	"F"	"Suicide"	"2"	479	22985351	2.1
	"Washington"	"53"	"Female"	"F"	"Homicide"	"3"	263	22985351	1.1
	"Washington"	"53"	"Female"	"F"	"Undetermined "	"4"	22	22985351	0.1
	"Washington"	"53"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	Suppressed	22985351	Suppressed
	"Washington"	"53"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	22985351	Unreliable
	"Washington"	"53"	"Male"	"M"	"Unintentional"	"1"	36	23196103	0.2
	"Washington"	"53"	"Male"	"M"	"Suicide"	"2"	3353	23196103	14.5
	"Washington"	"53"	"Male"	"M"	"Homicide"	"3"	1170	23196103	5.0
	"Washington"	"53"	"Male"	"M"	"Undetermined "	"4"	33	23196103	0.1
	"Washington"	"53"	"Male"	"M"	"Legal Intervention / Operations of War"	"5"	123	23196103	0.5
	"Washington"	"53"	"Male"	"M"	"Non-Injury, no intent classified"	"9"	0	23196103	Unreliable
	"West Virginia"	"54"	"Female"	"F"	"Unintentional"	"1"	Suppressed	5385529	Suppressed
	"West Virginia"	"54"	"Female"	"F"	"Suicide"	"2"	186	5385529	3.5
	"West Virginia"	"54"	"Female"	"F"	"Homicide"	"3"	106	5385529	2.0
	"West Virginia"	"54"	"Female"	"F"	"Undetermined "	"4"	Suppressed	5385529	Suppressed
	"West Virginia"	"54"	"Female"	"F"	"Legal Intervention / Operations of War"	"5"	0	5385529	Unreliable
	"West Virginia"	"54"	"Female"	"F"	"Non-Injury, no intent classified"	"9"	0	5385529	Unreliable
	"West Virginia"	"54"	"Male"	"M"	"Unintentional"	"1"	35	5325423	0.7
	"West Virginia"	"54"	"Male"	"M"	"Suicide"	"2"	1181	5325423	22.2
	"West Virginia"	"54"	"Male"	"M"	"Homicide"	"3"	352	5325423	6.6
	"West Virginia"	"54"	"Male"	"M"	"Undetermined "	"4"	20	5325423	0.4
